date,username,tweet
5/10/2022 12:08,FaisalChan01,"@nikikuulopeeh23 @rich146754 @cybsquad_ Nah apalagi yg jadi masalah secara terang terangan semua agama melarang perilaku LGBT, kelangsungan hidup mmg harus di jamin Boss yg di musuhi itu perilakunya bukan individunya ""Mahfud MD"" dan saya sepakat dengan itu"
5/10/2022 12:08,WaOne08386322,"@VIVAcoid Indonesia menganut falsafah Pancasila bukan menganut falsafah liberalisme, LGBT dilarang keras masuk kedalam negara Indonesia"
5/10/2022 12:08,AnonBy,"@stafsuscolonial Bisikkan padanya: 1. Saat LGBT jadi hal normal dimasyarakat, ikhlas gak anak2nya jadi LGBT juga? 2. Saat LGBT diterima dgn lapang dada, akankah lahir generasi penerus bangsa dari mereka? 3. Saat LGBT didimasabodo'kan, bukankah penyebaran penyakit seksual semakin merajalela?"
5/10/2022 12:08,PutriAlfiah15,Zonk kan LGBT 💥🔥👇  #UnsubscribePodcastCorbuzier  #UnsubscribePodcastCorbuzier
5/10/2022 12:08,Arlefic,Nape dari kemaren trending gw lgbt mulu anj
5/10/2022 12:08,birin_jambi,"@bachrum_achmadi Sepetinya Dedi botak tertarik masuk kedalam politik, jadi ia berusaha mendapatkan dukungan pada segmen masyarakat tertentu, dan mendapatkan dukungan dari jaringan internasional, plus mendapatkan uang yg tdk sedikit dari kampanye LGBT. Tebakan saya, ia akan nyalon anggota dpr"
5/10/2022 12:08,tonychochoper,"Apapun bentuk nya dri lgbt dsb selama look nya perempuan kaya nya lebih acceptable aja gitu 😂, parah ini kasus paling lucu dah, segini penting nya di masyarakat soal penampilan 😂"
5/10/2022 12:07,RATNASARl,"hapemu, klambimu, sabunmu, spatumu, alat cukur jenggotmu, panganan fast food sing biasane mbu untal mbendino kuwi opo ga ndukung lgbt kabeh po? jajal tinggalno pisan kuwi jaremu kan ga gelem to lek ono sing kampanye lgbt?"
5/10/2022 12:07,andresulistian,"Pro kontra LGBT seneng banget sih ngehina orang dengan orientasi seksual mereka, emang lu lu yang sering Zinah juga suci apa?"
5/10/2022 12:07,sugengnufi,@OposisiCerdas ada dana korporasi besar di balik kampaye LGBT  https://t.co/4ZsxyclE4C
5/10/2022 12:07,ari_plajoe,@DevaRachman @corbuzier Bukan Islam Saja Cuk yang Melarang LGBT yang Menjijikan itu…
5/10/2022 12:07,rey_0289,"Ini subscriber nya golongan LGBT jg kali ya, udh tau kelakuan artisnya nyeleneh masih aja di subscrib #UnsubscribePodcastCorbuzier  https://t.co/u70puGOY7n"
5/10/2022 12:06,sugengnufi,@cnbcindonesia ada dana korporasi besar di balik kampaye LGBT  https://t.co/GdSR4fSpRB
5/10/2022 12:06,himeirsa,Emang kenapa pelangi bisa identik lgbt sih?  Padahal warnanya lucu2. Ga level kalau kamu membandingkannya with that shit.
5/10/2022 12:06,Syarman59,@BincangSyariah LGBT bersandi Syarak🤔  https://t.co/gb2bwGxYr4
5/10/2022 12:06,rickydp19,"@daizykei @10IbnuAffan @UBarliana @pandugik @Habibapwannazi1 @muhharits @nuim10 agama2 lainnya semacam Hindu, Budha serta agama2 lokal yg tidak terafiliasi dgn agama lainnya memang tidak secara jelas menyatakan menolak pemahaman LGBT.  tp sekarang tugas Anda berikan satu saja referensi secara keagamaan mereka membolehkan utk LGBT tsb. mark: referensi agama"
5/10/2022 12:05,katzen_jammer,@glucklich00 Iya Rusia pemerintahnya waras soalnya anti LGBT.
5/10/2022 12:05,AkangEi,MUI Kecam Deddy Corbuzier yang Tayangkan Pasangan LGBT  https://t.co/Okqd9uQi0R
5/10/2022 12:05,titiktemuco,Ustadz Abdul Somad: Penderita LGBT Bisa Disembuhkan dengan Rukyah. Follower IG Deddy Corbuzier Turun 8 Juta  https://t.co/dAVfu70WfH
5/10/2022 12:05,fudirman,"@permenkemasan @geloraco ah otakmu sdh melebar kmna2.Kita benci LGBT tapi bukan harus salah guru,hargonyelah.Kalo Deddy yg salah kenapa yg lain d bawa2 otak kardus..😅😅🤭"
5/10/2022 12:05,JASP3RVA,"@uglycado Kamu cewek apa cowok?lg rame LGBT begini ,terganggu ga sih karena km jg penyuka bl..kalo aku kasihan LGBTq cuma jd bahan bullian,ga kasih makan mrk ngapain melakukan itu,dan rata2 PD ngotot,cobalah berada diposisi mrk apa ga pusing.."
5/10/2022 12:05,sbr1310,@DPP_PPP @kemkominfo Berharap PPP dan parpol2 Islam lannya busa perjuangan undang2 melarang mempromosikan LGBT di Indonesia.
5/10/2022 12:05,MieAyamSerang,@yulhar13959 @VIVAcoid @corbuzier Amin ...  Semoga @yulhar13959 dikaruniai keturunan LGBT .  🙏
5/10/2022 12:04,Dfuckkkkkkkkk,LGBT &amp; kemerdekaan Papua. 2 hal yg sensitif kalo dibicarakan di NKR1 harga mati ini. Br buka obrolan mngkin udah dikira pro pelangi &amp; separatis. Hahahaha
5/10/2022 12:04,HumorJonTampan,"LGBT ""jOn, kamu tahu apa itu LGBT??"" ""Tahu,Bu Guru!"" ""Apa??"" ""LGBT adalah singkatan dari LELAKI GONDRONG BERWAJAH TAMPAN!"" ""Tahu darimana??"" ""SUMEDANG,Bu!""  #Ngik"
5/10/2022 12:04,RATNASARl,"sumpah kesel banget mbe wong² sok pinter sing gayane sok²an cuwedhak mbe surgo, lek we ga pengen ono unsur lgbt ne yowes, urip o nde goa kono, boikot kabeh brand sing ndukung lgbt, wani po?"
5/10/2022 12:04,SlametKasan,@bachrum_achmadi @MahfudMata Rata rata kaum tusbol LGBT dan spesies yg sejenis dengan mereka itu HEDONISTIK SEMUA. TIDAK PERCAYA DGN HARI AKHIRAT APA LAGI TUHAN.
5/10/2022 12:04,DStoickov,"@Lisaamartatara4 Kesimpulan drmna ? Bkn kah para kadrun pengusung khilafuck yg suka mesum ? Imam jumbonya suka chat mesum, ustadnya suka mencabuli santriwati, ceramahnya selangkangan terus. LGBT marak di basis PKS &amp; HTI..  Mo ngomong apa ? Jgn asal mangap lu tanpa data.."
5/10/2022 12:03,salimsuharis,@SaifulR63399053 @JASP3RVA @baharuddinysuf Itu bujan hadits. Itu ayat Quran. Btw Allah memang sengaja menciptakan 2 kecenderungan. Cenderung taat dan cenderung melawan. Jadi para LGBT itu yang termasuk golongan orang2 yg membiarkan hawa nafsunya yg cenderung melawan. Harusnya sih dibantu diingatkan bukan dimaklumi
5/10/2022 12:03,ayutaradipa,@perambah_waktu @LanglagB Pegawai MK ada bbrp yg LGBT.. transgender..maybe🤷😱
5/10/2022 12:03,Muhammad_MARG,@_T0ean__M0eda_ Yes betul LGBT itu penyakit yang harus diobati jangan bangga justru jadi kaum kya gitu apalagi mengakui kaum itu padahal di dalam islam udh jelas dalil nya
5/10/2022 12:03,rezapahlevie24,@whysato2 Gmana dia dibilang paham... LGBT di BUMN saja dia piara
5/10/2022 12:02,Rudi_Alfatihh,"@tvOneNews Ingat, LGBT termasuk salah satu yang dilaknat Alloh swt.  Hina sehina2nya."
5/10/2022 12:02,TediSuryana4,"Yg d pertontonkn sekarang penistaan agama, LGBT, kaum2 munapik liberal, pdhal kita ini myoritas islam, ko semua tokoh2pda diam, pengen d liberalkn kya nya?"
5/10/2022 12:02,TangselTerbaru,TikToker Ini Sentil Deddy Corbuzier Usai Undang Pasangan LGBT: Sudah Melawan Kodrat Tuhan  https://t.co/h3eUtCydn2
5/10/2022 12:02,otw_tajir,"Ya mahklumi aja lah, diakan baru Mualaf, nanti suruh Gus Miftah untuk ajarin si Deddy lg..😊  MUI Kecam Deddy Corbuzier: Islam Melarang dan Mengutuk LGBT  https://t.co/jgPYHCIfSO"
5/10/2022 12:02,Aldiacong13,@bachrum_achmadi siapapun yang mengakui apalagi menyukai tuh LGBT maka yakinlah kalau laknat Allah SWT telah menempel padanya seperti urat nadi yang menempel di lehernya.......
5/10/2022 12:02,BentengSumbar,"Soal Pasangan Gay Ragil dan Fred di Podcast Deddy Corbuzier, DPR: Proses Hukum yang Melakukan Promosi LGBT -  https://t.co/NovbIXN39g"
5/10/2022 12:02,albert_jamaris,"Mungkin merasa sok terlalu profesional nich, sampai2 pasangan gay diundang, lupa dia klu berbaur dgn LGBT itu bisa2 ngancurin karir &amp; hidupnya.  #UnsubscribePodcastCorbuzier #UnsubscribePodcastCorbuzier"
5/10/2022 12:02,Mhz_Feraldi,"@Lisaamartatara4 Ya kelompok mereka semua alias KADRUN LAKNAT ,belajar lagi ya kadrunwati ,LGBT sudah ada dijaman nabi Luth AS jadi lo ga usah sok2n paham semua ttg islam."
5/10/2022 12:01,LukeSusilo,"@FaishalIshal5 @Ucokkkkkkk5 @PrinceJanvierX @waltzwq_ Apakah psikolog pny buku panduan diagnosis penyakit? jawabannya nggak. Kebanyakan nebeng sama DSM 5 yg ditulis oleh asosiasi psikiatri amerika, atau gak pake ICD 11, atau gak pake PPDGJ 3, yg semuanya gak ngelist LGBT sbg gangguan."
5/10/2022 12:01,himeirsa,Orang yang suka pelangi bukan berarti suka sama human yang belok aka lgbt.
5/10/2022 12:01,Nong_Dewintha,se Anjing Anjingnya ANJING.. msh bisa membedakan mana jantan mana betina😡 👇 ceramah UAS tentang LGBT  ISIS ngekos 10 Mei Pemilu 2024 Kim Jong Un Haaland Pare Suci Washington DC Olive IHSG Gratis Ongkir Damsir Sehun Gerindra Covid-19  https://t.co/yVcLzSkANF
5/10/2022 12:01,Kevin03803372,"@Krogm4n @caH_Pati @waltzwq_ Apa gak ikut dosa pakai produk dari perusahaan2 yang secara terbuka dukung lgbt? Lgbt dilarang agama? Ok tp inget gak cuma lgbt yg dilarang di agama. berzinah, masturbasi, baju seksi, mabuk, ngomong kasar, tato bahkan laki2 natap perempuan cantik itu juga dilarang dari agama"
5/10/2022 12:01,BlueJeans_Hitam,@ozie88625283 Berarti yg dicari vukan kriteria perempuan yg mo dijadiin istri tp kriteria wanita yg cocok jd mertua...Ini mah cocoknya buat LGBT donk😂😂
5/10/2022 12:01,rickydp19,"@daizykei @10IbnuAffan @UBarliana @pandugik @Habibapwannazi1 @muhharits @nuim10 Anda ingin bahas ini lebih jauh? prepare ur reference and logic argue. today wolrd population is about 7.9 billion human based on  https://t.co/ZLFbox6rZP 3 agama semitik (Islam, Kristen dan Yahudi) secara jelas jd dominan populasi dan jelas menolak LGBT sesuai dogma.. continue~"
5/10/2022 12:01,Joyhoney1004,"@Ghea_J_Lie Jangan suka cocoklogi lah bodo, film anak anak kalo ada pelangi turun itu lgbt juga?"
5/10/2022 12:00,Aridwrhmnt_,@Sound01Only Aku ketika melihat lgbt!  https://t.co/yMRiIb0JSp
5/10/2022 12:00,Shiroyu83494344,"@ifongigi @r_o_y_a_n @Vvvvvz12 @corbuzier Seandainya bisa menjaga diri... Lha, di LN anak kecil aja yang belum bisa menjaga diri malah  kena doktrin LGBT melalui acara-acara anak yang 'orang dewasa' ciptakan.  Kekuatan media informasi itu keras, tante."
5/10/2022 12:00,Beritagemparcom,"Bantah Logika LGBT Ciptaan Tuhan, Mahfud: Iblis juga Ciptaan Tuhan tapi Harus Kita Lawan  https://t.co/7NPLk7gOh3"
5/10/2022 12:00,MnurilFauzan4,"karena jelas2 dalam Qur'an highlight kisah Lut itu mengangkat tentang penyimpangan seksual umat tsb. jadi mau dosa Sodom lebih banyak atau engga, penyimpangan seksual Sodom sama LGBT sama aja. sama-sama busuk (baca: harus diberantas)."
5/10/2022 12:00,sugengnufi,@geloraco dana kampanye LGBT besar lo  https://t.co/IBPKSlmDof
5/10/2022 12:00,bintangku206,jangan jangan dia bagian dari mereka hancurkan duta LGBT #UnsubscribePodcastCorbuzier
5/10/2022 12:00,LukeSusilo,@FaishalIshal5 @Ucokkkkkkk5 @PrinceJanvierX @waltzwq_ justru psikiater anti LGBT yg tidak jujur menyebutkan bahwa ORIENTASI SEKSUAL JANGAN DIANGGAP SBG KELAINAN (PPDGJ 3)  https://t.co/41McchebW6
5/10/2022 11:59,KopiKendo,"jadi hanya untuk bisa bahagia, banyak LGBT harus pakai narkoba? Bahkan untuk urusan begituan?  https://t.co/gUjyxzX7ZH"
5/10/2022 11:59,Rizqaberutu,Tidak ada tempat untuk kebodohan/kedunguan untuk kaum LGBT Tidak perlu ada perdebatan untuk itu!
5/10/2022 11:59,FandiAh68056428,"LGBT Distraksi Gender dan Akronim!!!?,  https://t.co/VDOgPz4t55"
5/10/2022 11:59,aliefrafael,Masih Ramai Ga Ya?  Undang LGBT hingga trending #UnsubscribePodcastCorbuzier    https://t.co/jOeKVplqnL
5/10/2022 11:59,Elang037,ISTERI NABI LUTH DI'ADZAB OLEH ALLAH BUKAN KARENA DIA PELAKU LGBT. TAPI KARENA DIA MENDUKUNG PRAKTEK LGBT. HATI2 UTK KALIAN YG BERANI2 DUKUNG LGBT. ALLAH AKAN AZAB KALIAN JUGA.
5/10/2022 11:59,SSehingga,"@ikhwan_n1zar @notesinsecrecy_ @silencezap @itsanandaa @Yamaccha Enggak semua orang itu islam bray. Dan gak semua orang islam percaya dengan islam versi lo. Klo lo meyakini LGBT dilarang, yaudah ga ada yg maksa lo juga buat jadi LGBT. Tapi jangan maksa orang lain buat gak jadi LGBT. Ngerti ora son?"
5/10/2022 11:59,Kilat_com,"Begini LGBT Menurut Pandangan MUI, Ada Hukumnya Lho... #LGBT   https://t.co/ZXf6CNI4JZ"
5/10/2022 11:59,bintangku206,@republikaonline @__Sridiana_3va hancurkan duta LGBT #UnsubscribePodcastCorbuzier
5/10/2022 11:59,geloraco,"Bantah Logika LGBT Ciptaan Tuhan, Mahfud: Iblis juga Ciptaan Tuhan tapi Harus Kita Lawan  https://t.co/YIihwKhJUe"
5/10/2022 11:59,pgmoraaji,Seperti biasa ketika gaduh di sosmed.. Saya minta maaf. Kebetulan masih dalam suasana bulan Syawal. Sejak awal saya bilang tidak mendukung kegiatan LGBT. Saya hanya melihat mereka sebagai manusia.   #GusMiftah #UnsubscribePodcastDeddy  https://t.co/tiTGZsvU3U
5/10/2022 11:59,aliefrafael,"Imbas undang pasangan LGBT, #UnsubscribePodcastCorbuzier ramai di Twitter   https://t.co/jOeKVpCtpL"
5/10/2022 11:59,MediaRakyat4,@__Sridiana_3va Ada Triliunan Dana Masuk ke Indonesia agar Zina dan LGBT Dibolehkan   https://t.co/H0N9MMjwBT
5/10/2022 11:58,SantorinisSun,"Podcast Deddy Corbuzer yang menampilkan pasangan LGBT digeruduk ya? Follower ama subscribernya juga banyak hilang katanya. Om Ded salah sih...  Harusnya yg didatangkan pejabat pemda kota ini. Satunya dr PAN...satunya PKS. 2 partai paling kompeten klo bicara soal ""dosa""  https://t.co/HGcmoieq9v"
5/10/2022 11:58,FandiAh68056428,Dedy Cobuzer Menuai Kecaman Saat Undang Pasangan LGBT!!??????  https://t.co/qcoKqgCc07
5/10/2022 11:58,gyubih,"@MatsukawaYume @2202Ren @zhapepam @jakketotaimu @GunawanRobi4 Supaya saling mengingatkan saja kak, mana yang baik dan mana yang buruk (dosa) sesuai agama. Mau itu larangan LGBT atau yang lain  Matius 18 : 15-20 Apabila saudaramu berbuat dosa, tegorlah dia di bawah empat mata. Jika ia mendengarkan nasihatmu engkau telah mendapatnya kembali."
5/10/2022 11:58,_tojay,"@otongkoil kayanya masyarakat kita cuman seneng org dengan kelakuan lgbt alias cowo kaya perempuan ngelambay, kalo ampe beneran nikah begitu mah udah gk bener mang otz,"
5/10/2022 11:58,JalilBasyah,"@6undul0h LGBT jgn di publish, LGBT penyakit masyarakat, agar ga diserang ke generasi muda lainnya"
5/10/2022 11:58,2202Ren,"@MatsukawaYume @gyubih @zhapepam @jakketotaimu @GunawanRobi4 sblm nya gw disini g di pihak lgbt ato sebaliknya disini yg mau gw blng ttng dosa,gw mmng bkn orng suci/ato pling bersih. kembali lagi dri yg gw blng tdi stiap dosa itu sama,kta g boleh membenarkan hal yg tentu salah,dosa tdk boleh di anggap sepele."
5/10/2022 11:58,the_sigit12,@VIVAcoid LGBT itu penyakit n penyimpangan pada mau punya keturunan LGBT buat yg dukung? cb berdoa kepda TUHAN yg dukung LGBT supaya pnya keturunan LGBT jika dianggap benar. apakh mau??
5/10/2022 11:58,RATNASARl,"ancene cocot e wong indo sok paling bener kabeh. sing kudu mbu urusi iku wong² sing korupsi, sing merkosa, sing mateni wong, ora sing lgbt ga lahpo² mbu ndo kampanye terus"
5/10/2022 11:58,RATNASARl,"aneh og wong jaman saiki, perkoro lgbt wae di ribet no, lek menurutmu salah yo abaikan wae.. cek kuwi haram yowes, kuwi ngono orientasi ga iso dipilih.. la wong luwih tekan setengah menungso nde bumi mangan babi sing jaremu haram kuwi wae yo ra enek sing ngomong lek iku kampanye"
5/10/2022 11:58,mr___batman,ngehujat LGBT tapi ngentot jalan terus. wkwkw. saya.
5/10/2022 11:57,UG_Moody,"Gw bisa terima LGBT, bahkan gw suka koq. Eits..bentar..sabar. Maksud gw adl: Lontong, Gudeg, Bakso, Tahu/Tempe. Agak maksa gpp lah yhaa...😋 Gw udh lama bersuara soal LBGT ini, &amp; makin kesini emg makin meresahkan.  Menormalisasi LGBT?, gw pribadi sih NO.  https://t.co/ifglZUwM8r"
5/10/2022 11:57,Ichcndl,"@estiningsihdwi Yang bilang tidak menular, tidak mempengaruhi kan bagian dari LGbt nya biasa nya karena membela diri nya. Cmiiw~"
5/10/2022 11:57,JHaduw,"Marak Geng Motor Panah Warga Gowa, Polisi Buru Pembawa Busur  https://t.co/8HJVPTT0J4   Winda Kim Jong Un Olive LGBT Sarapan  Ngekos PISB Sehun Amanda klik linknya"
5/10/2022 11:57,JHaduw,"Polisi Di Kediri Bunuh Diri Di Markas Sendiri, Luka Tembak Di Kepala  https://t.co/NP7wrd1KSH   Winda Kim Jong Un Olive LGBT Sarapan  Ngekos PISB Sehun Amanda klik linknya"
5/10/2022 11:57,JHaduw,Pria 275 Kg Anjlok Bersama Lift Di Malang Alami Patah Tulang Kaki  https://t.co/8745NkKbli   Winda Kim Jong Un Olive LGBT Sarapan  Ngekos PISB Sehun Amanda klik linknya
5/10/2022 11:57,JHaduw,"Deretan Aksi Beri Ucapan Lewat Baliho Yang Viral, Terbaru Untuk Mbak Maya  https://t.co/kx6IP4Q82j   Winda Kim Jong Un Olive LGBT Sarapan  Ngekos PISB Sehun Amanda klik linknya"
5/10/2022 11:57,JHaduw,Caisar Bantah Gunakan Narkotika Jenis Sabu Saat Live Tiktok Hingga Siap Lakukan Tes Urine  https://t.co/0CpFvT5rTt   Winda Kim Jong Un Olive LGBT Sarapan  Ngekos PISB Sehun Amanda klik linknya
5/10/2022 11:57,JHaduw,"Tampilkan Konten Podcast Pasangan Sejenis, Deddy Corbuzier Banjir Kritik!  https://t.co/NnQwwgb9A9   Winda Kim Jong Un Olive LGBT Sarapan  Ngekos PISB Sehun Amanda klik linknya"
5/10/2022 11:57,JHaduw,"Baru Berusia Satu Bulan, Baby Izz Diajak Nikita Willy Liburan Ke Gurun  https://t.co/cFYKc6slxh   Winda Kim Jong Un Olive LGBT Sarapan  Ngekos PISB Sehun Amanda klik linknya"
5/10/2022 11:56,_youraa,"SEANJING ANJINGNYA ANJING JANTAN, TAK AKAN PERNAH KAWIN DGN ANJING JANTAN  Pres zimbabwe, Robert mugabe mengecam keras para pelaku g4y, beliau akan memasukannya ke dalam sel, dan berjanji akan melepaskan nya bila mereka berhasil melahirkan anak  #LGBT #LGBTQ #MUI  https://t.co/yh204BBgWO"
5/10/2022 11:56,arif_gemuri,"Tak sanggup menghadapi sendiri,si dedi langsung mendatangkan sang Guru ( Ahli Agama) untuk menenangkan jagat dunia maya akan konten ber bau LGBT yg sengaja dia buat dan sekarang sudah di takedown.  https://t.co/s0QL5aNOJt"
5/10/2022 11:56,annkimjd,@Um_L1485 Di lgbt jam set 2😭😭  https://t.co/WbASpKuBlp
5/10/2022 11:56,Bin_Adam045,@TMontrado @geloraco Eloe LGBT ya?
5/10/2022 11:56,pujiono74074850,jng sampai LGBT dilegal kan di Indonesia kalau sampai legal maka habislah negri ini &amp; ini tanggung jawab pemerintah &amp; DPR untuk segera mengkonter agar tdk merebah kemana2 seperti pepatah lebih baik mencegah daripada mengobati #UnsubscribePodcastCorbuzier
5/10/2022 11:56,PutriAlfiah15,Jangan kasi panggung utk LGBT 👇  #UnsubscribePodcastCorbuzier  #UnsubscribePodcastCorbuzier
5/10/2022 11:56,bandungS18,#UnsubscribePodcastCorbuzier LGBT dari sudut manapun tidak dibenarkan!
5/10/2022 11:56,MusuhDajjal10,@f1_tawan Bagi gw LgBT itu ga lebih dari gerombolan babi
5/10/2022 11:55,Ichcndl,"@kla_ra1109 @BosskyGonzales @masjawabiasaaja Setuju sama mba nya. Bagaimanapun keadaan seseorg saat ini, tidak ada yg bisa jamin besok keadaan nya masih sama..   salah satu hal yg bisa merubah seseorg itu adalah pengaruh lingkungan sekitar..  Ga masuk logika aja kalo LGbt di bilang ga akan “mempengaruhi”"
5/10/2022 11:55,rdipriatomo,Inilah nasib anak #ngekos is Fun Until ... Ga kerasa udah jalan 495 hari ajah di kota orang.... Mau sampai kapan 😅😅😅  Yaa klo lagi kesepian liat nya Trending hari ini #winda #SUCI #LGBT di Twitter ....
5/10/2022 11:55,ekow797,@edgarhamas Yang ngacarain lgbt ini mungkin jg demen kalee bro🤭
5/10/2022 11:55,papanskordotcom,"OFF-SIDE Berawal dari konten podcast pasangan gay Ragil dan Fred, trending Twitter terdapat tagar 'LGBT' dan 'Ragil'. Tagar Ragil mulai menghilang, kemudian berganti dengan tagar #UnsubscribePodcastCorbuzier .   https://t.co/eMI8WATYwt"
5/10/2022 11:54,by_tira28,@VIVAcoid @axdwin tidak hanya sekedar di hapus tapi tenggelamkan dg Unsubscribe podcast nya gundul pacul yg telah mendukung lgbt .
5/10/2022 11:54,Guez_Kiko,"Hari Ini Jokowi Berangkat Ke Amerika, Ketemu Elon Musk ?  https://t.co/Z7C87PCcDI lewat @YouTube  #ElonMusk #JokowiPredatorEkonomi #LGBT"
5/10/2022 11:54,Zakaria80923625,@maspiyuaja Alhamdulillah.... Setelah jadi mualaf menjaga marwah agama. Di Indonesia ada si botak mualaf malah jadi pendukung LGBT
5/10/2022 11:54,StewieGriffinID,Cinta Berasal dari Tuhan. Tuhan tidak melarang untuk jatuh cinta. Tuhan melarang perbuatan maksiat yang mengatasnamakan cinta. من عشق فعف فكتم فمات مات شهيدا  Orang yang memendam hasratnya agar tidak bermaksiat(termasuk LGBT). dia merasakan beban batin hingga meninggal itu SYAHID
5/10/2022 11:53,Kevin03803372,"@Krogm4n @caH_Pati @waltzwq_ Jadi gimana maksud lo? Masih bilang kalau dukungan perusahaan2 tersebut ke lgbt cuma “simbolis”? Sekali lagi ya ceo apple dia secara terbuka ngaku gay, perusahaan2 tersebut aktif donasi  ke komunitas2 lgbt, google secara aktif hapus aplikasi2 berbau ANTI-lgbt  https://t.co/32e7oQsotR"
5/10/2022 11:53,AnonBy,"13). C.KEHANCURAN LGBT Telah diriwayatkan dalam Al-Qur'an tentang azab yg ditimpakan atas mereka, sekalipun didalamnya ada sebahagian org2 yg beriman, dan Allah tdk pernah menzalimi hamba-Nya. Allah menyelamatkan hamba2-Nya yg beriman diantara mereka (kaum LGBT) dgn mengirimkan"
5/10/2022 11:52,NdrewsTjan,Ini salah satu opini yg bagus. Kalau kita mau mengatasi lgbt. Yah kita harus tau dan mengenali dunia mereka tanpa harus terjun langsung. Minimal ada pengetahuan2 dri sudut pandang mereka.
5/10/2022 11:52,panggil_rina,Test Kecepatan Internet WIFI GRATIS di Bandara Incheon Korea 🇰🇷🇰🇷🇰🇷 #LGBT #suci #klik linknya #Olivia  #TikTok  https://t.co/o11y4HAdZi  #TikTok  https://t.co/tlbzXseURb
5/10/2022 11:52,pantau_com,"Tagar #UnsubscribePodcastCorbuzier Menggema, Netizen: Hati-hati Misionaris LGBT, Apapun Bisa Dibuat KW termasuk Pindah Keyakinan  https://t.co/AnBs5r433U"
5/10/2022 11:52,pantau_com,MUI Kecam Deddy Corbuzier Sosialisasikan Kaum Sodom: Dia Harus Paham Islam Mengutuk LGBT  https://t.co/bJCJGwXRBB
5/10/2022 11:51,baroesy,Apakah ini akibat dari LGBT??? @tvOneNews  https://t.co/D3BRcrjgJk
5/10/2022 11:51,sukses_subhan,"@dhann_31 Jangan kasih ruang pada LGBT.   LGBT itu Sakit, harus disembuhkan dulu. Baru di kasih ruang."
5/10/2022 11:51,thereality031,@matakudoea @itsmeRoy_and @msaid_didu Tapi orang orang kampung yang mewarnai kampung nya tujuan nya tetep bukan buat kampanye lgbt.
5/10/2022 11:50,Ramu52421388,@tvOneNews Di arab lgbt ada gak......
5/10/2022 11:50,arif_gemuri,"Cinta yg penuh kegelapan, di akhirat akan terang benerang oleh sinar api neraka   LGBT Kaum Sodom  https://t.co/Xu3i0UcCWS"
5/10/2022 11:50,okezonenews,MUI Sesalkan Deddy Corbuzier Undang Pasangan LGBT di Podcast-nya   https://t.co/koe3NIGkDW
5/10/2022 11:49,HelmiRahim,@lelakimusaja @SenoWerkudoro4 @Dennysiregar7 @aniesbaswedan Kwkwkw LGBT sikopang
5/10/2022 11:49,stafsuscolonial,@dicky_1616 @harismz @NdrewsTjan Lgbt itu   penyakit berbahaya  Bisa punah manusia kalo itu dibiarkan  Pernah ngga itu otak dipake...
5/10/2022 11:49,fotodakwah,LGBT  https://t.co/1eTRIFGF4q
5/10/2022 11:49,HelmiRahim,"@lelakimusaja @SenoWerkudoro4 @Dennysiregar7 @aniesbaswedan Kwkwkw, LGBT sundala"
5/10/2022 11:49,Bnykung,"Lgbt kok di toleransi,penyakit ki di obati ra malah di toleransi,jan dedi gundul ra masuk"
5/10/2022 11:48,Kevin03803372,"@Dell_nauval @crypto_Gorillam @urbae1231 @waltzwq_ Tolong jelasin definisi peduli buat lo? Ceo apple sendiri part of lgbt, google selalu hapus aplikasi yang berbau anti gay, mereka aktif donasi ke komunitas2 lgbt.  https://t.co/uaA2UQgW4O"
5/10/2022 11:48,renjer_biru4,Tuhan itu menciptakan pasangan nya  Seperti........ ADAM DAN INUL bukan ADAM DAN IPUL ....  LGBT ko dipertontonkan sih om deddy?
5/10/2022 11:48,a24coolmovies,@Hilmi28 MARI BERGERAK MUSNAHKAN LGBT 🙄  https://t.co/nqeWRsqEBz
5/10/2022 11:48,DeddyKusdedi3,@NovalAssegaf Pernah punya tetangga yg LGBT usia sdh 50 an. Sekarang di rumah trs krn sakitnya bnyk antara lain kena HIV Naudzubillah
5/10/2022 11:48,by_tira28,Saya gak pernah sekalipun nonton prodcast nya si gundul ini saya juga gak pernah subscribe tapi saya tetap suarakan tenggelamkan ayo rekan2 Unsubscribe prodcast gundul pacul ini kemon ayo jangan sampai generasi muda di racuni lgbt #UnsubscribePodcastCorbuzier
5/10/2022 11:48,BaniAdam____,"Bumi makin panas, di tambah panas ama twit2 orang goblok minta masuk neraka dan artis mualaf promosiin LGBT...."
5/10/2022 11:48,SemutImut19,@Lady_Zeebo @hnurwahid @MardaniAliSera Coba cek yang halalkan LGBT sumbernya darimana?
5/10/2022 11:47,a24coolmovies,@maspiyuaja LGBT Emang Aib sih 😘  https://t.co/xcgKvYmAHT
5/10/2022 11:47,lelakimusaja,@HelmiRahim @SenoWerkudoro4 @Dennysiregar7 @aniesbaswedan LGBT teriak LGBT...wkwkwkwk Cieee...yg merasa mukanya ganteng dan berwibawa. Wkwkwkwkwk
5/10/2022 11:47,ivanurainiyah,"Hallo guys..  Klo sampe tweet ini masuk di beranda kalian, please bantu share, like, atau Rt ya.. 🙏 komen jga boleh. Jujurly bangun bisnis offline itu susah susah gampang, ketika bisnis kita rame, rasanya syukur alhamdulillah, -  Nitip : Ngekos winda klik linknya lgbt pisb  https://t.co/bfxrFFVLkG"
5/10/2022 11:47,hanis_prasetya,@ekalinart opo'o kok lgbt sar???
